Order_ID,Product_ID,Quantity,Discount
ORD02015,PROD0141,2,0.2
ORD02243,PROD0007,4,0.07
ORD01794,PROD0063,2,0.13
ORD01770,PROD0038,1,0.09
ORD00171,PROD0157,4,0.25
ORD03396,PROD0143,5,0.3
ORD01575,PROD0106,2,0.25
ORD04759,PROD0103,5,0.27
ORD03172,PROD0192,3,0.21
ORD02982,PROD0068,4,0.11
ORD01923,PROD0082,5,0.11
ORD01102,PROD0083,2,0.24
ORD04743,PROD0033,1,0.29
ORD04158,PROD0182,4,0.16
ORD00859,PROD0155,2,0.22
ORD04539,PROD0058,4,0.08
ORD00436,PROD0118,5,0.13
ORD04842,PROD0112,1,0.29
ORD01404,PROD0006,5,0.13
ORD00472,PROD0089,4,0.26
ORD01212,PROD0017,3,0.02
ORD02262,PROD0146,3,0.28
ORD00226,PROD0183,5,0.15
ORD01093,PROD0102,2,0.2
ORD02539,PROD0138,3,0.1
ORD04669,PROD0131,4,0.04
ORD04421,PROD0175,5,0.09
ORD00056,PROD0157,1,0.21
ORD02936,PROD0151,1,0.23
ORD00582,PROD0158,1,0.16
ORD01321,PROD0188,2,0.07
ORD04928,PROD0199,2,0.25
ORD00242,PROD0167,4,0.22
ORD02719,PROD0023,1,0.28
ORD04703,PROD0180,4,0.24
ORD03124,PROD0179,4,0.04
ORD02813,PROD0047,1,0.09
ORD01454,PROD0182,4,0.26
ORD04094,PROD0024,2,0.08
ORD01644,PROD0059,3,0.3
ORD00669,PROD0087,4,0.23
ORD04292,PROD0066,1,0.26
ORD00499,PROD0143,1,0.2
ORD00783,PROD0044,1,0.29
ORD04335,PROD0004,1,0.1
ORD02509,PROD0008,5,0.17
ORD00569,PROD0045,2,0.19
ORD04082,PROD0047,5,0.07
ORD02829,PROD0025,2,0.18
ORD04703,PROD0046,4,0.21
ORD01455,PROD0130,2,0.24
ORD03647,PROD0008,5,0.01
ORD04404,PROD0031,3,0.28
ORD00883,PROD0090,2,0.18
ORD01372,PROD0026,4,0.06
ORD01272,PROD0157,3,0.28
ORD04490,PROD0100,4,0.28
ORD04543,PROD0017,3,0.07
ORD01159,PROD0062,4,0.06
ORD03312,PROD0011,3,0.02
ORD03936,PROD0169,5,0.03
ORD04259,PROD0024,3,0.27
ORD04613,PROD0148,5,0.16
ORD04476,PROD0165,2,0.08
ORD01110,PROD0115,2,0.09
ORD03493,PROD0104,4,0.11
ORD04018,PROD0007,4,0.03
ORD04598,PROD0124,5,0.12
ORD04077,PROD0198,3,0.23
ORD00452,PROD0136,1,0.06
ORD00731,PROD0079,5,0.22
ORD04680,PROD0139,2,0.19
ORD00393,PROD0137,1,0.01
ORD02482,PROD0099,2,0.11
ORD04406,PROD0014,4,0.22
ORD04293,PROD0046,5,0.11
ORD00367,PROD0055,1,0.14
ORD01522,PROD0057,3,0.02
ORD01668,PROD0127,2,0.17
ORD00128,PROD0012,4,0.06
ORD00953,PROD0075,1,0.27
ORD02710,PROD0046,4,0.25
ORD03046,PROD0103,1,0.05
ORD04905,PROD0064,5,0.2
ORD03464,PROD0175,5,0.21
ORD02538,PROD0053,3,0.12
ORD00084,PROD0107,4,0.11
ORD01553,PROD0200,4,0.08
ORD00086,PROD0161,4,0.01
ORD03680,PROD0033,2,0.02
ORD00938,PROD0030,2,0.27
ORD04003,PROD0018,2,0.16
ORD01372,PROD0190,3,0.29
ORD03263,PROD0073,5,0.09
ORD04671,PROD0067,1,0.23
ORD03236,PROD0052,1,0.17
ORD04080,PROD0052,2,0.16
ORD00293,PROD0121,4,0.03
ORD01874,PROD0010,4,0.06
ORD00553,PROD0062,4,0.18
ORD03589,PROD0190,2,0.13
ORD00337,PROD0170,5,0.23
ORD01549,PROD0197,2,0.22
ORD00359,PROD0146,1,0.28
ORD02797,PROD0065,2,0.11
ORD01644,PROD0165,1,0.12
ORD01255,PROD0075,5,0.02
ORD01508,PROD0161,2,0.1
ORD03596,PROD0007,4,0.02
ORD02014,PROD0155,5,0.09
ORD01320,PROD0037,5,0.29
ORD00465,PROD0029,1,0.12
ORD04377,PROD0005,5,0.22
ORD02636,PROD0095,1,0.04
ORD00851,PROD0176,2,0.0
ORD00029,PROD0145,1,0.24
ORD04645,PROD0031,2,0.23
ORD00289,PROD0145,5,0.02
ORD03903,PROD0147,4,0.08
ORD03169,PROD0116,2,0.2
ORD02049,PROD0089,4,0.14
ORD01255,PROD0117,5,0.26
ORD01834,PROD0037,3,0.19
ORD01429,PROD0100,3,0.26
ORD03016,PROD0190,1,0.13
ORD02457,PROD0037,1,0.14
ORD04436,PROD0059,4,0.04
ORD02892,PROD0054,4,0.13
ORD03423,PROD0118,4,0.13
ORD03183,PROD0119,3,0.1
ORD03268,PROD0035,5,0.06
ORD01778,PROD0183,2,0.17
ORD02978,PROD0119,5,0.26
ORD03345,PROD0096,3,0.06
ORD01158,PROD0121,1,0.16
ORD03706,PROD0077,5,0.12
ORD01634,PROD0056,3,0.17
ORD01284,PROD0169,4,0.28
ORD03538,PROD0047,4,0.01
ORD01692,PROD0099,5,0.2
ORD02240,PROD0191,5,0.23
ORD03293,PROD0148,2,0.05
ORD02593,PROD0120,2,0.26
ORD01070,PROD0196,4,0.09
ORD04347,PROD0189,1,0.2
ORD00536,PROD0022,1,0.0
ORD00433,PROD0085,1,0.09
ORD02923,PROD0052,2,0.29
ORD02520,PROD0017,3,0.19
ORD02585,PROD0150,4,0.14
ORD01436,PROD0075,3,0.03
ORD04603,PROD0041,2,0.05
ORD00971,PROD0137,5,0.12
ORD04602,PROD0142,4,0.21
ORD02304,PROD0177,2,0.29
ORD01202,PROD0114,1,0.23
ORD01111,PROD0098,4,0.11
ORD01397,PROD0197,1,0.18
ORD02969,PROD0113,5,0.17
ORD03665,PROD0006,4,0.28
ORD04644,PROD0089,3,0.3
ORD03031,PROD0018,2,0.04
ORD02459,PROD0174,4,0.28
ORD00910,PROD0172,2,0.29
ORD02628,PROD0075,1,0.11
ORD04053,PROD0005,5,0.27
ORD03423,PROD0044,3,0.26
ORD01574,PROD0132,3,0.29
ORD00193,PROD0126,3,0.27
ORD00427,PROD0167,2,0.21
ORD02156,PROD0115,4,0.1
ORD02236,PROD0192,4,0.2
ORD02728,PROD0142,1,0.04
ORD00088,PROD0189,5,0.01
ORD03119,PROD0052,4,0.11
ORD00295,PROD0178,3,0.21
ORD02750,PROD0094,5,0.26
ORD03478,PROD0105,3,0.04
ORD02837,PROD0185,3,0.17
ORD04005,PROD0073,3,0.02
ORD03686,PROD0172,1,0.24
ORD02611,PROD0131,1,0.01
ORD01053,PROD0196,1,0.07
ORD01451,PROD0096,1,0.05
ORD01942,PROD0200,1,0.26
ORD00080,PROD0186,1,0.22
ORD02795,PROD0159,1,0.05
ORD03775,PROD0162,3,0.24
ORD00867,PROD0157,1,0.02
ORD01137,PROD0052,1,0.06
ORD00751,PROD0001,4,0.24
ORD01910,PROD0054,1,0.22
ORD03170,PROD0083,5,0.06
ORD01617,PROD0182,4,0.18
ORD01525,PROD0121,3,0.22
ORD04849,PROD0016,4,0.06
ORD00052,PROD0021,2,0.29
ORD02157,PROD0037,5,0.17
ORD01552,PROD0180,1,0.21
ORD00621,PROD0049,2,0.25
ORD01866,PROD0042,4,0.19
ORD04853,PROD0076,5,0.12
ORD02339,PROD0056,4,0.08
ORD02825,PROD0189,2,0.16
ORD02062,PROD0073,2,0.02
ORD00515,PROD0127,3,0.27
ORD00495,PROD0159,4,0.02
ORD03654,PROD0004,1,0.1
ORD02962,PROD0179,5,0.2
ORD00540,PROD0146,3,0.22
ORD02614,PROD0116,3,0.22
ORD03936,PROD0095,4,0.09
ORD04007,PROD0081,5,0.3
ORD01559,PROD0059,5,0.05
ORD02891,PROD0105,4,0.26
ORD02658,PROD0104,4,0.26
ORD03805,PROD0116,2,0.04
ORD03159,PROD0108,1,0.26
ORD02595,PROD0098,2,0.12
ORD00115,PROD0112,2,0.05
ORD01507,PROD0056,1,0.0
ORD03869,PROD0039,3,0.1
ORD00178,PROD0128,4,0.05
ORD04501,PROD0072,2,0.06
ORD04972,PROD0186,4,0.13
ORD01310,PROD0125,1,0.11
ORD00869,PROD0018,3,0.21
ORD04980,PROD0075,2,0.07
ORD04049,PROD0056,4,0.15
ORD02524,PROD0162,2,0.1
ORD02545,PROD0176,5,0.13
ORD00999,PROD0154,2,0.16
ORD02795,PROD0186,3,0.24
ORD01050,PROD0095,5,0.29
ORD00518,PROD0005,4,0.11
ORD02017,PROD0054,3,0.21
ORD02561,PROD0163,4,0.24
ORD04547,PROD0088,5,0.24
ORD01593,PROD0033,3,0.23
ORD04689,PROD0059,5,0.18
ORD02041,PROD0126,5,0.14
ORD00159,PROD0081,5,0.26
ORD03147,PROD0193,2,0.19
ORD00667,PROD0136,4,0.14
ORD02180,PROD0018,4,0.12
ORD01583,PROD0198,3,0.21
ORD02981,PROD0200,1,0.14
ORD01830,PROD0163,1,0.1
ORD03954,PROD0144,2,0.24
ORD02622,PROD0125,3,0.18
ORD04394,PROD0052,2,0.29
ORD04896,PROD0155,1,0.09
ORD00497,PROD0189,2,0.16
ORD04130,PROD0073,2,0.24
ORD03466,PROD0180,1,0.09
ORD01674,PROD0037,3,0.01
ORD03453,PROD0021,3,0.14
ORD01210,PROD0115,4,0.17
ORD04865,PROD0114,3,0.03
ORD02241,PROD0117,3,0.06
ORD04969,PROD0117,3,0.05
ORD01053,PROD0083,1,0.04
ORD02675,PROD0142,4,0.11
ORD02583,PROD0185,4,0.17
ORD03558,PROD0166,3,0.12
ORD02676,PROD0157,1,0.19
ORD02655,PROD0145,5,0.01
ORD04192,PROD0015,2,0.15
ORD00557,PROD0036,2,0.03
ORD01339,PROD0183,2,0.03
ORD02952,PROD0092,3,0.02
ORD02815,PROD0193,1,0.15
ORD04466,PROD0016,5,0.12
ORD03244,PROD0178,2,0.16
ORD00733,PROD0054,4,0.05
ORD02137,PROD0059,2,0.02
ORD04569,PROD0007,1,0.19
ORD01848,PROD0123,1,0.01
ORD01906,PROD0040,2,0.15
ORD02646,PROD0100,4,0.01
ORD02373,PROD0127,1,0.2
ORD03400,PROD0141,1,0.01
ORD04831,PROD0010,2,0.07
ORD04027,PROD0002,3,0.21
ORD04765,PROD0095,5,0.27
ORD01345,PROD0102,2,0.05
ORD00061,PROD0161,5,0.08
ORD04557,PROD0096,5,0.12
ORD01652,PROD0194,5,0.08
ORD01604,PROD0084,3,0.12
ORD02338,PROD0116,1,0.13
ORD04193,PROD0198,4,0.06
ORD00924,PROD0011,4,0.24
ORD01685,PROD0052,5,0.22
ORD02447,PROD0177,2,0.27
ORD02486,PROD0093,4,0.02
ORD01883,PROD0146,3,0.07
ORD00196,PROD0080,1,0.06
ORD01483,PROD0086,2,0.15
ORD03184,PROD0185,3,0.14
ORD03202,PROD0155,2,0.28
ORD03934,PROD0144,5,0.09
ORD02036,PROD0020,5,0.03
ORD00003,PROD0008,5,0.02
ORD00092,PROD0071,1,0.09
ORD03125,PROD0187,5,0.29
ORD00797,PROD0014,3,0.06
ORD01563,PROD0109,3,0.02
ORD03421,PROD0168,1,0.09
ORD00287,PROD0031,3,0.04
ORD03744,PROD0053,1,0.28
ORD00249,PROD0122,2,0.0
ORD00706,PROD0186,2,0.14
ORD04750,PROD0178,5,0.08
ORD00185,PROD0180,5,0.14
ORD01256,PROD0056,1,0.12
ORD03092,PROD0008,1,0.15
ORD03816,PROD0106,2,0.29
ORD04725,PROD0012,1,0.29
ORD02301,PROD0182,3,0.22
ORD01661,PROD0069,1,0.2
ORD01541,PROD0061,4,0.24
ORD00362,PROD0145,4,0.17
ORD04003,PROD0060,1,0.09
ORD00725,PROD0154,3,0.14
ORD03871,PROD0140,2,0.11
ORD03042,PROD0186,5,0.16
ORD02628,PROD0189,3,0.12
ORD04754,PROD0103,3,0.14
ORD02847,PROD0197,3,0.04
ORD04052,PROD0173,5,0.12
ORD03537,PROD0023,5,0.08
ORD01128,PROD0086,3,0.19
ORD03693,PROD0193,5,0.26
ORD01346,PROD0011,3,0.15
ORD01189,PROD0154,3,0.16
ORD01307,PROD0147,2,0.29
ORD01687,PROD0178,4,0.02
ORD03433,PROD0029,5,0.16
ORD04257,PROD0027,5,0.0
ORD04510,PROD0171,2,0.22
ORD02744,PROD0126,1,0.1
ORD03059,PROD0141,4,0.16
ORD03218,PROD0057,5,0.11
ORD03343,PROD0177,1,0.07
ORD03717,PROD0040,2,0.21
ORD04133,PROD0028,4,0.04
ORD00592,PROD0178,3,0.07
ORD03327,PROD0078,2,0.16
ORD00792,PROD0049,1,0.0
ORD02424,PROD0031,2,0.06
ORD00585,PROD0018,3,0.14
ORD00975,PROD0109,3,0.2
ORD00087,PROD0179,5,0.09
ORD03177,PROD0096,2,0.09
ORD04831,PROD0123,5,0.18
ORD04026,PROD0009,4,0.1
ORD00255,PROD0066,4,0.26
ORD03144,PROD0193,5,0.23
ORD03463,PROD0177,5,0.19
ORD02876,PROD0176,4,0.3
ORD03113,PROD0010,4,0.23
ORD00712,PROD0122,3,0.16
ORD00680,PROD0063,1,0.14
ORD02764,PROD0062,5,0.3
ORD00282,PROD0083,3,0.17
ORD03697,PROD0056,5,0.12
ORD00085,PROD0176,2,0.18
ORD00232,PROD0130,4,0.02
ORD01485,PROD0119,3,0.21
ORD03180,PROD0138,1,0.08
ORD00964,PROD0179,5,0.15
ORD03701,PROD0076,2,0.01
ORD04925,PROD0085,4,0.03
ORD01269,PROD0020,2,0.14
ORD02041,PROD0002,4,0.23
ORD01447,PROD0198,4,0.01
ORD01497,PROD0058,3,0.26
ORD04781,PROD0127,2,0.21
ORD00952,PROD0026,2,0.04
ORD04958,PROD0145,1,0.13
ORD03004,PROD0179,4,0.01
ORD04303,PROD0178,3,0.19
ORD00872,PROD0108,4,0.01
ORD03575,PROD0143,4,0.02
ORD00715,PROD0068,3,0.14
ORD04155,PROD0063,2,0.04
ORD01328,PROD0023,5,0.06
ORD01610,PROD0115,5,0.11
ORD02155,PROD0123,1,0.29
ORD01520,PROD0150,4,0.03
ORD00326,PROD0060,2,0.04
ORD01092,PROD0192,4,0.0
ORD00492,PROD0131,1,0.03
ORD02179,PROD0150,5,0.0
ORD01123,PROD0082,2,0.26
ORD01750,PROD0049,4,0.14
ORD01755,PROD0026,2,0.12
ORD04436,PROD0019,2,0.2
ORD04177,PROD0038,1,0.14
ORD00595,PROD0145,2,0.07
ORD03388,PROD0161,3,0.28
ORD02151,PROD0105,1,0.23
ORD00352,PROD0083,4,0.01
ORD03062,PROD0101,4,0.18
ORD01841,PROD0192,2,0.14
ORD04175,PROD0105,2,0.07
ORD04271,PROD0074,4,0.23
ORD03546,PROD0154,1,0.13
ORD04602,PROD0022,2,0.23
ORD00328,PROD0095,3,0.12
ORD03806,PROD0167,3,0.09
ORD04386,PROD0155,3,0.28
ORD03850,PROD0131,4,0.12
ORD04830,PROD0178,5,0.28
ORD04958,PROD0154,5,0.04
ORD02762,PROD0024,4,0.29
ORD04365,PROD0133,5,0.19
ORD02062,PROD0162,3,0.28
ORD02368,PROD0153,5,0.07
ORD02656,PROD0062,5,0.06
ORD02510,PROD0050,3,0.16
ORD03372,PROD0072,3,0.18
ORD01543,PROD0197,5,0.27
ORD01141,PROD0198,3,0.06
ORD02962,PROD0183,5,0.17
ORD01675,PROD0119,5,0.16
ORD00961,PROD0186,3,0.19
ORD01686,PROD0154,3,0.05
ORD04072,PROD0096,2,0.12
ORD02218,PROD0146,4,0.16
ORD01199,PROD0066,5,0.02
ORD01020,PROD0097,5,0.3
ORD00027,PROD0018,2,0.24
ORD02088,PROD0127,4,0.28
ORD04511,PROD0150,3,0.15
ORD03445,PROD0051,3,0.02
ORD03504,PROD0161,4,0.18
ORD03903,PROD0112,4,0.09
ORD01145,PROD0047,1,0.11
ORD00447,PROD0011,1,0.08
ORD04494,PROD0138,3,0.04
ORD00786,PROD0191,4,0.06
ORD04642,PROD0016,1,0.03
ORD02271,PROD0073,4,0.07
ORD01806,PROD0159,5,0.17
ORD02186,PROD0142,3,0.25
ORD01243,PROD0006,5,0.18
ORD01802,PROD0044,4,0.06
ORD00143,PROD0042,1,0.17
ORD02210,PROD0125,1,0.03
ORD03330,PROD0057,2,0.14
ORD01357,PROD0045,2,0.08
ORD00026,PROD0062,3,0.13
ORD04913,PROD0099,4,0.06
ORD00823,PROD0021,4,0.21
ORD03626,PROD0039,4,0.26
ORD03115,PROD0006,5,0.23
ORD01681,PROD0173,4,0.13
ORD04293,PROD0088,3,0.01
ORD04158,PROD0158,4,0.25
ORD04969,PROD0053,3,0.04
ORD00634,PROD0154,4,0.05
ORD03310,PROD0054,2,0.09
ORD03319,PROD0071,2,0.21
ORD01892,PROD0098,5,0.26
ORD00199,PROD0176,5,0.07
ORD00530,PROD0116,1,0.12
ORD02828,PROD0093,4,0.01
ORD03575,PROD0186,4,0.27
ORD00733,PROD0112,3,0.1
ORD02205,PROD0094,3,0.14
ORD01381,PROD0057,5,0.19
ORD04908,PROD0136,2,0.25
ORD03125,PROD0094,1,0.23
ORD00738,PROD0182,2,0.03
ORD04529,PROD0013,3,0.02
ORD02091,PROD0116,2,0.09
ORD03571,PROD0072,2,0.07
ORD02553,PROD0043,5,0.02
ORD00756,PROD0159,1,0.17
ORD01442,PROD0074,5,0.14
ORD03468,PROD0043,2,0.01
ORD01601,PROD0155,1,0.02
ORD00832,PROD0069,2,0.16
ORD03790,PROD0142,3,0.22
ORD01252,PROD0137,2,0.07
ORD00072,PROD0084,2,0.23
ORD04205,PROD0006,5,0.15
ORD00466,PROD0101,2,0.05
ORD03843,PROD0040,2,0.07
ORD04989,PROD0095,5,0.23
ORD03789,PROD0063,4,0.05
ORD00901,PROD0183,2,0.05
ORD04965,PROD0194,1,0.02
ORD03092,PROD0035,1,0.09
ORD04333,PROD0126,4,0.17
ORD03309,PROD0135,4,0.29
ORD04258,PROD0091,5,0.17
ORD03320,PROD0193,3,0.16
ORD03340,PROD0043,5,0.26
ORD01035,PROD0010,2,0.02
ORD03011,PROD0077,1,0.18
ORD03379,PROD0098,4,0.09
ORD00196,PROD0081,4,0.06
ORD00132,PROD0056,4,0.23
ORD01206,PROD0116,5,0.24
ORD01146,PROD0167,3,0.12
ORD01166,PROD0005,2,0.27
ORD02072,PROD0125,4,0.14
ORD03811,PROD0096,2,0.14
ORD03407,PROD0014,2,0.28
ORD00830,PROD0076,3,0.02
ORD03811,PROD0099,4,0.02
ORD02409,PROD0091,5,0.17
ORD00332,PROD0123,1,0.11
ORD01585,PROD0080,5,0.05
ORD00830,PROD0038,5,0.08
ORD00203,PROD0131,2,0.19
ORD03042,PROD0007,4,0.12
ORD03771,PROD0089,5,0.1
ORD03015,PROD0014,5,0.18
ORD03592,PROD0195,4,0.13
ORD04211,PROD0010,5,0.22
ORD04640,PROD0130,1,0.3
ORD01257,PROD0097,3,0.2
ORD03604,PROD0188,3,0.04
ORD01609,PROD0024,5,0.12
ORD03231,PROD0057,1,0.01
ORD00100,PROD0035,2,0.13
ORD01587,PROD0107,2,0.13
ORD04655,PROD0066,2,0.0
ORD00543,PROD0042,1,0.08
ORD03954,PROD0017,2,0.14
ORD01357,PROD0173,4,0.03
ORD03766,PROD0088,5,0.22
ORD03049,PROD0121,3,0.17
ORD04489,PROD0190,3,0.19
ORD02675,PROD0135,2,0.2
ORD04832,PROD0134,3,0.24
ORD02010,PROD0058,1,0.13
ORD02230,PROD0085,5,0.09
ORD03316,PROD0014,5,0.09
ORD02111,PROD0028,2,0.17
ORD01794,PROD0064,4,0.27
ORD00808,PROD0179,5,0.15
ORD03381,PROD0191,4,0.13
ORD02714,PROD0077,1,0.07
ORD03942,PROD0170,1,0.23
ORD00467,PROD0112,4,0.24
ORD01262,PROD0107,4,0.29
ORD02735,PROD0095,1,0.09
ORD03986,PROD0126,4,0.18
ORD03321,PROD0111,2,0.09
ORD01351,PROD0087,2,0.18
ORD04862,PROD0097,1,0.03
ORD00675,PROD0189,1,0.05
ORD03511,PROD0127,1,0.28
ORD01245,PROD0014,1,0.14
ORD00268,PROD0035,3,0.3
ORD03005,PROD0174,3,0.2
ORD00717,PROD0011,2,0.27
ORD02705,PROD0026,1,0.3
ORD00675,PROD0011,5,0.0
ORD01575,PROD0044,4,0.25
ORD04018,PROD0028,3,0.18
ORD04310,PROD0019,5,0.09
ORD00533,PROD0119,5,0.26
ORD01290,PROD0165,5,0.03
ORD04969,PROD0058,3,0.01
ORD02775,PROD0171,2,0.21
ORD03707,PROD0092,5,0.09
ORD03286,PROD0108,2,0.24
ORD02534,PROD0171,3,0.06
ORD03779,PROD0039,2,0.01
ORD00482,PROD0151,1,0.04
ORD03678,PROD0033,2,0.22
ORD02315,PROD0198,3,0.21
ORD04746,PROD0062,4,0.13
ORD01005,PROD0165,5,0.22
ORD02479,PROD0182,2,0.27
ORD00278,PROD0094,2,0.12
ORD02827,PROD0017,1,0.01
ORD02066,PROD0100,2,0.24
ORD03798,PROD0169,4,0.24
ORD02651,PROD0116,2,0.24
ORD03460,PROD0169,3,0.29
ORD04642,PROD0180,2,0.0
ORD01345,PROD0065,4,0.03
ORD02741,PROD0038,1,0.27
ORD01967,PROD0132,5,0.15
ORD02277,PROD0052,2,0.13
ORD00076,PROD0162,3,0.21
ORD03056,PROD0087,1,0.03
ORD04105,PROD0052,2,0.04
ORD04137,PROD0071,5,0.12
ORD04332,PROD0152,5,0.28
ORD01612,PROD0112,1,0.14
ORD04842,PROD0141,3,0.16
ORD03740,PROD0012,3,0.1
ORD03337,PROD0151,1,0.14
ORD03419,PROD0119,5,0.17
ORD02582,PROD0152,2,0.13
ORD02460,PROD0167,1,0.25
ORD04748,PROD0066,4,0.08
ORD04348,PROD0059,1,0.07
ORD03681,PROD0062,4,0.0
ORD00392,PROD0020,3,0.16
ORD04478,PROD0107,1,0.15
ORD02509,PROD0197,5,0.2
ORD04069,PROD0149,2,0.16
ORD04525,PROD0074,1,0.26
ORD03187,PROD0144,3,0.05
ORD01641,PROD0004,4,0.02
ORD02012,PROD0123,1,0.03
ORD02116,PROD0044,3,0.2
ORD03405,PROD0042,4,0.06
ORD01343,PROD0093,1,0.23
ORD02366,PROD0080,5,0.21
ORD00562,PROD0020,2,0.26
ORD00028,PROD0062,1,0.23
ORD02213,PROD0046,1,0.23
ORD02766,PROD0032,5,0.23
ORD04380,PROD0120,5,0.04
ORD02280,PROD0022,3,0.24
ORD02894,PROD0046,4,0.24
ORD04468,PROD0065,1,0.27
ORD00708,PROD0017,2,0.04
ORD01314,PROD0134,5,0.06
ORD02879,PROD0008,3,0.26
ORD03543,PROD0027,5,0.23
ORD03297,PROD0055,2,0.06
ORD03961,PROD0199,5,0.22
ORD00549,PROD0191,2,0.25
ORD04050,PROD0143,4,0.12
ORD03022,PROD0051,1,0.01
ORD01541,PROD0001,5,0.11
ORD03052,PROD0167,3,0.12
ORD00061,PROD0081,4,0.03
ORD00787,PROD0153,5,0.17
ORD00955,PROD0152,2,0.14
ORD04535,PROD0142,3,0.04
ORD00267,PROD0164,3,0.07
ORD04400,PROD0109,3,0.01
ORD00874,PROD0015,3,0.2
ORD01122,PROD0179,3,0.24
ORD01254,PROD0072,3,0.25
ORD00610,PROD0136,3,0.02
ORD02527,PROD0190,3,0.12
ORD00215,PROD0073,3,0.06
ORD00763,PROD0036,5,0.18
ORD00821,PROD0093,1,0.03
ORD02165,PROD0197,3,0.1
ORD01014,PROD0047,5,0.06
ORD00646,PROD0060,1,0.08
ORD04508,PROD0194,5,0.27
ORD00653,PROD0183,5,0.28
ORD04474,PROD0077,5,0.2
ORD00823,PROD0104,1,0.09
ORD03443,PROD0024,3,0.08
ORD00427,PROD0036,1,0.03
ORD04820,PROD0002,1,0.27
ORD00349,PROD0121,3,0.12
ORD00876,PROD0068,2,0.18
ORD04598,PROD0064,1,0.1
ORD01517,PROD0167,5,0.21
ORD00851,PROD0162,1,0.14
ORD01038,PROD0044,5,0.07
ORD03342,PROD0002,5,0.26
ORD04725,PROD0187,2,0.15
ORD01949,PROD0016,4,0.06
ORD03183,PROD0050,5,0.09
ORD01116,PROD0104,5,0.12
ORD04738,PROD0074,3,0.07
ORD01022,PROD0181,4,0.08
ORD04959,PROD0128,1,0.29
ORD03323,PROD0152,2,0.22
ORD01051,PROD0148,2,0.24
ORD04754,PROD0031,2,0.04
ORD00330,PROD0060,2,0.22
ORD00592,PROD0176,4,0.04
ORD01787,PROD0071,1,0.17
ORD01722,PROD0184,1,0.25
ORD00113,PROD0106,1,0.1
ORD03663,PROD0037,2,0.22
ORD01010,PROD0095,3,0.29
ORD03103,PROD0169,5,0.2
ORD03633,PROD0170,2,0.26
ORD01196,PROD0053,4,0.11
ORD01989,PROD0126,4,0.28
ORD03584,PROD0013,3,0.0
ORD03798,PROD0041,1,0.23
ORD00489,PROD0192,4,0.16
ORD01670,PROD0106,1,0.26
ORD01153,PROD0073,3,0.05
ORD00113,PROD0122,5,0.02
ORD03723,PROD0090,3,0.19
ORD03682,PROD0052,3,0.25
ORD03200,PROD0070,2,0.14
ORD03590,PROD0035,1,0.23
ORD03981,PROD0099,2,0.3
ORD04520,PROD0131,2,0.03
ORD03038,PROD0134,3,0.21
ORD02227,PROD0169,5,0.24
ORD03308,PROD0006,1,0.17
ORD00878,PROD0062,3,0.08
ORD02002,PROD0194,5,0.26
ORD04706,PROD0136,2,0.19
ORD04329,PROD0001,2,0.29
ORD02682,PROD0197,5,0.13
ORD02796,PROD0001,4,0.06
ORD00889,PROD0188,3,0.22
ORD03481,PROD0065,3,0.18
ORD03293,PROD0172,5,0.17
ORD02924,PROD0025,4,0.14
ORD01608,PROD0063,3,0.01
ORD02754,PROD0092,4,0.23
ORD04363,PROD0086,4,0.07
ORD04608,PROD0005,1,0.03
ORD01123,PROD0060,4,0.26
ORD01680,PROD0120,4,0.16
ORD00595,PROD0027,5,0.13
ORD01112,PROD0057,2,0.07
ORD00794,PROD0010,3,0.0
ORD04813,PROD0105,1,0.3
ORD04823,PROD0116,2,0.03
ORD01940,PROD0157,1,0.03
ORD02051,PROD0154,5,0.22
ORD01976,PROD0012,4,0.21
ORD04433,PROD0043,1,0.28
ORD04011,PROD0056,4,0.27
ORD00820,PROD0023,5,0.17
ORD04716,PROD0072,1,0.13
ORD02859,PROD0092,4,0.17
ORD01346,PROD0007,1,0.29
ORD04684,PROD0006,3,0.06
ORD01286,PROD0060,1,0.22
ORD01605,PROD0054,2,0.04
ORD03776,PROD0016,4,0.07
ORD01102,PROD0009,1,0.22
ORD01673,PROD0094,3,0.25
ORD03538,PROD0040,1,0.25
ORD01304,PROD0122,4,0.0
ORD03069,PROD0009,5,0.05
ORD03444,PROD0028,1,0.23
ORD01735,PROD0019,2,0.12
ORD03561,PROD0059,2,0.08
ORD04262,PROD0183,5,0.27
ORD04349,PROD0152,5,0.3
ORD03712,PROD0041,5,0.16
ORD04648,PROD0056,4,0.13
ORD03647,PROD0072,3,0.08
ORD01755,PROD0188,1,0.06
ORD02422,PROD0097,5,0.14
ORD00746,PROD0149,1,0.24
ORD01039,PROD0014,2,0.22
ORD04371,PROD0029,5,0.14
ORD04757,PROD0183,2,0.02
ORD01473,PROD0138,2,0.24
ORD01971,PROD0013,5,0.26
ORD04454,PROD0019,2,0.16
ORD00685,PROD0087,5,0.16
ORD02128,PROD0067,3,0.16
ORD01461,PROD0012,4,0.15
ORD01682,PROD0036,2,0.21
ORD00733,PROD0133,2,0.19
ORD00586,PROD0109,5,0.02
ORD02637,PROD0118,2,0.2
ORD02767,PROD0008,1,0.23
ORD00224,PROD0199,1,0.26
ORD00249,PROD0022,3,0.05
ORD04800,PROD0021,1,0.21
ORD03939,PROD0026,4,0.24
ORD04416,PROD0166,3,0.02
ORD04956,PROD0007,2,0.3
ORD02563,PROD0098,1,0.24
