Order_ID,Customer_ID,Order_Date,Status
ORD00597,CUST0340,2024-07-26,Returned
ORD00598,CUST0207,2025-05-22,Cancelled
ORD00599,CUST0349,2024-07-25,Cancelled
ORD00600,CUST0941,2024-08-23,Cancelled
ORD00601,CUST0890,2025-03-06,Completed
ORD00602,CUST0023,2025-05-10,Completed
ORD00603,CUST0722,2024-08-16,Returned
ORD00604,CUST0793,2024-09-29,Completed
ORD00605,CUST0539,2025-04-25,Cancelled
ORD00606,CUST0984,2025-01-28,Completed
ORD00607,CUST0722,2025-05-03,Returned
ORD00608,CUST0406,2024-08-05,Completed
ORD00609,CUST0345,2025-04-02,Completed
ORD00610,CUST0140,2025-04-07,Returned
ORD00611,CUST0750,2024-06-20,Returned
ORD00612,CUST0811,2024-09-26,Completed
ORD00613,CUST0499,2024-08-16,Completed
ORD00614,CUST0179,2024-12-01,Cancelled
ORD00615,CUST0576,2025-05-02,Completed
ORD00616,CUST0952,2025-04-15,Completed
ORD00617,CUST0366,2025-03-14,Completed
ORD00618,CUST0604,2024-10-08,Cancelled
ORD00619,CUST0388,2025-03-30,Completed
ORD00620,CUST0706,2024-09-21,Completed
ORD00621,CUST0182,2024-12-20,Cancelled
ORD00622,CUST0972,2024-12-19,Cancelled
ORD00623,CUST0587,2025-05-19,Completed
ORD00624,CUST0790,2024-12-06,Returned
ORD00625,CUST0034,2024-07-04,Completed
ORD00626,CUST0326,2024-06-29,Returned
ORD00627,CUST0991,2025-01-31,Completed
ORD00628,CUST0655,2025-04-03,Completed
ORD00629,CUST0960,2025-05-14,Completed
ORD00630,CUST0340,2024-11-25,Cancelled
ORD00631,CUST0244,2024-06-23,Completed
ORD00632,CUST0328,2025-01-12,Completed
ORD00633,CUST0907,2024-11-27,Returned
ORD00634,CUST0842,2024-09-29,Cancelled
ORD00635,CUST0655,2025-04-23,Cancelled
ORD00636,CUST0344,2025-03-04,Completed
ORD00637,CUST0272,2024-09-26,Completed
ORD00638,CUST0710,2024-07-04,Completed
ORD00639,CUST0263,2024-09-18,Cancelled
ORD00640,CUST0738,2025-01-10,Completed
ORD00641,CUST0396,2024-10-30,Completed
ORD00642,CUST0430,2025-05-16,Returned
ORD00643,CUST0906,2025-01-17,Completed
ORD00644,CUST0903,2025-02-19,Completed
ORD00645,CUST0560,2025-04-26,Completed
ORD00646,CUST0849,2025-02-23,Completed
ORD00647,CUST0885,2024-12-12,Completed
ORD00648,CUST0777,2025-03-22,Completed
ORD00649,CUST0167,2024-06-16,Completed
ORD00650,CUST0819,2025-02-18,Cancelled
ORD00651,CUST0302,2025-02-06,Completed
ORD00652,CUST0268,2025-04-27,Returned
ORD00653,CUST0076,2025-01-26,Completed
ORD00654,CUST0910,2024-10-10,Completed
ORD00655,CUST0750,2024-09-07,Completed
ORD00656,CUST0965,2025-05-10,Cancelled
ORD00657,CUST0096,2024-10-01,Completed
ORD00658,CUST0629,2024-06-16,Cancelled
ORD00659,CUST0722,2024-06-12,Completed
ORD00660,CUST0966,2025-03-27,Completed
ORD00661,CUST0622,2024-09-09,Cancelled
ORD00662,CUST0161,2024-11-27,Completed
ORD00663,CUST0340,2025-04-03,Completed
ORD00664,CUST0195,2025-04-19,Completed
ORD00665,CUST0568,2025-01-31,Cancelled
ORD00666,CUST0748,2025-06-06,Completed
ORD00667,CUST0677,2025-05-31,Completed
ORD00668,CUST0244,2024-08-10,Completed
ORD00669,CUST0403,2024-12-19,Completed
ORD00670,CUST0861,2025-02-23,Completed
ORD00671,CUST0056,2024-09-01,Completed
ORD00672,CUST0438,2024-11-10,Completed
ORD00673,CUST0844,2024-12-10,Completed
ORD00674,CUST0615,2025-03-21,Completed
ORD00675,CUST0100,2025-06-09,Completed
ORD00676,CUST0175,2024-09-23,Completed
ORD00677,CUST0084,2024-12-21,Completed
ORD00678,CUST0119,2024-08-21,Completed
ORD00679,CUST0408,2025-02-04,Completed
ORD00680,CUST0917,2024-12-10,Completed
ORD00681,CUST0094,2024-12-14,Completed
ORD00682,CUST0397,2024-08-08,Completed
ORD00683,CUST0907,2024-07-01,Completed
ORD00684,CUST0192,2025-03-08,Completed
ORD00685,CUST0270,2025-02-02,Completed
ORD00686,CUST0270,2025-01-11,Completed
ORD00687,CUST0276,2024-08-14,Completed
ORD00688,CUST0155,2024-08-20,Cancelled
ORD00689,CUST0684,2024-07-21,Completed
ORD00690,CUST0685,2024-10-07,Completed
ORD00691,CUST0555,2025-05-23,Completed
ORD00692,CUST0775,2024-06-13,Completed
ORD00693,CUST0567,2025-01-03,Completed
ORD00694,CUST0397,2025-02-08,Cancelled
ORD00695,CUST0429,2024-11-23,Returned
ORD00696,CUST0704,2024-08-05,Cancelled
ORD00697,CUST0487,2025-05-31,Completed
ORD00698,CUST0242,2024-07-16,Completed
ORD00699,CUST0081,2025-03-09,Completed
ORD00700,CUST0875,2024-09-21,Cancelled
ORD00701,CUST0515,2024-12-29,Completed
ORD00702,CUST0530,2025-01-06,Cancelled
ORD00703,CUST0694,2024-09-28,Returned
ORD00704,CUST0151,2024-06-15,Completed
ORD00705,CUST0776,2025-05-15,Completed
ORD00706,CUST0972,2025-06-08,Returned
ORD00707,CUST0996,2025-05-11,Completed
ORD00708,CUST0198,2024-06-25,Completed
ORD00709,CUST0434,2024-09-06,Completed
ORD00710,CUST0700,2025-01-05,Completed
ORD00711,CUST0843,2025-01-18,Completed
ORD00712,CUST0855,2024-12-27,Completed
ORD00713,CUST0328,2024-08-04,Returned
ORD00714,CUST0937,2025-04-05,Cancelled
ORD00715,CUST0090,2024-07-29,Completed
ORD00716,CUST0407,2025-03-20,Completed
ORD00717,CUST0878,2025-02-14,Completed
ORD00718,CUST0470,2025-02-01,Returned
ORD00719,CUST0013,2024-06-18,Cancelled
ORD00720,CUST0639,2025-05-01,Completed
ORD00721,CUST0801,2024-07-23,Completed
ORD00722,CUST0425,2025-02-14,Completed
ORD00723,CUST0581,2025-01-22,Completed
ORD00724,CUST0777,2025-03-21,Returned
ORD00725,CUST0103,2024-10-14,Returned
ORD00726,CUST0577,2025-05-10,Cancelled
ORD00727,CUST0805,2024-06-16,Completed
ORD00728,CUST0549,2025-06-04,Cancelled
ORD00729,CUST0899,2024-11-04,Completed
ORD00730,CUST0393,2025-02-03,Completed
ORD00731,CUST0586,2025-05-22,Completed
ORD00732,CUST0039,2024-11-08,Completed
ORD00733,CUST0413,2024-08-02,Completed
ORD00734,CUST0624,2025-01-11,Completed
ORD00735,CUST0412,2025-03-11,Completed
ORD00736,CUST0911,2024-06-21,Cancelled
ORD00737,CUST0708,2025-03-02,Completed
ORD00738,CUST0764,2025-01-23,Completed
ORD00739,CUST0276,2025-04-03,Cancelled
ORD00740,CUST0021,2025-03-19,Completed
ORD00741,CUST0813,2024-09-05,Completed
ORD00742,CUST0288,2025-02-28,Cancelled
ORD00743,CUST0879,2024-11-18,Completed
ORD00744,CUST0101,2024-10-02,Returned
ORD00745,CUST0234,2024-09-19,Completed
ORD00746,CUST0998,2024-09-28,Cancelled
ORD00747,CUST0793,2024-11-04,Cancelled
ORD00748,CUST0276,2024-08-25,Cancelled
ORD00749,CUST0620,2025-01-06,Completed
ORD00750,CUST0193,2025-04-13,Completed
ORD00751,CUST0936,2024-09-26,Cancelled
ORD00752,CUST0759,2024-10-01,Completed
ORD00753,CUST0529,2024-09-30,Cancelled
ORD00754,CUST0841,2024-07-14,Completed
ORD00755,CUST0811,2025-06-02,Completed
ORD00756,CUST0319,2024-07-29,Cancelled
ORD00757,CUST0414,2025-05-12,Completed
ORD00758,CUST0872,2025-06-05,Completed
ORD00759,CUST0583,2025-05-17,Completed
ORD00760,CUST0198,2025-03-13,Cancelled
ORD00761,CUST0206,2025-04-08,Cancelled
ORD00762,CUST0256,2024-12-29,Completed
ORD00763,CUST0052,2024-06-29,Returned
ORD00764,CUST0722,2024-10-19,Completed
ORD00765,CUST0378,2025-05-14,Cancelled
ORD00766,CUST0518,2024-12-16,Completed
ORD00767,CUST0946,2025-02-23,Completed
ORD00768,CUST0032,2024-12-04,Completed
ORD00769,CUST0501,2024-08-14,Completed
ORD00770,CUST0182,2024-08-20,Returned
ORD00771,CUST0486,2025-04-04,Completed
ORD00772,CUST0359,2025-05-07,Completed
ORD00773,CUST0858,2025-04-17,Cancelled
ORD00774,CUST0767,2025-03-25,Cancelled
ORD00775,CUST0093,2025-01-22,Completed
ORD00776,CUST0396,2025-04-23,Completed
ORD00777,CUST0875,2025-03-30,Completed
ORD00778,CUST0989,2024-09-06,Completed
ORD00779,CUST0227,2024-07-21,Completed
ORD00780,CUST0694,2025-03-09,Completed
ORD00781,CUST0668,2024-06-13,Completed
ORD00782,CUST0021,2024-10-23,Cancelled
ORD00783,CUST0991,2024-12-08,Cancelled
ORD00784,CUST0010,2025-01-24,Completed
ORD00785,CUST0136,2024-08-20,Completed
ORD00786,CUST0616,2025-03-21,Cancelled
ORD00787,CUST0230,2025-05-19,Completed
ORD00788,CUST0825,2024-10-26,Returned
ORD00789,CUST0730,2025-03-06,Returned
ORD00790,CUST0659,2024-11-18,Completed
ORD00791,CUST0917,2025-02-11,Completed
ORD00792,CUST0358,2024-12-06,Completed
ORD00793,CUST0224,2024-06-19,Completed
ORD00794,CUST0694,2024-10-10,Completed
ORD00795,CUST0639,2025-01-22,Completed
ORD00796,CUST0105,2024-09-24,Completed
ORD00797,CUST0679,2025-06-07,Returned
ORD00798,CUST0860,2024-11-13,Completed
ORD00799,CUST0663,2024-11-16,Completed
ORD00800,CUST0290,2025-04-22,Completed
ORD00801,CUST0111,2025-03-14,Completed
ORD00802,CUST0345,2024-08-01,Returned
ORD00803,CUST0656,2025-05-06,Completed
ORD00804,CUST0284,2024-12-04,Completed
ORD00805,CUST0729,2024-10-27,Returned
ORD00806,CUST0668,2025-03-16,Completed
ORD00807,CUST0154,2024-07-30,Completed
ORD00808,CUST0247,2024-10-25,Cancelled
ORD00809,CUST0825,2024-11-20,Cancelled
ORD00810,CUST0830,2024-07-24,Completed
ORD00811,CUST0677,2024-08-18,Completed
ORD00812,CUST0144,2025-01-31,Cancelled
ORD00813,CUST0672,2024-12-27,Completed
ORD00814,CUST0303,2025-03-28,Completed
ORD00815,CUST0429,2024-08-13,Completed
ORD00816,CUST0755,2024-06-10,Completed
ORD00817,CUST0726,2024-12-25,Returned
ORD00818,CUST0836,2025-04-23,Completed
ORD00819,CUST0744,2025-04-29,Cancelled
ORD00820,CUST0703,2024-09-21,Completed
ORD00821,CUST0804,2024-07-22,Completed
ORD00822,CUST0964,2024-11-12,Completed
ORD00823,CUST0520,2025-03-23,Completed
ORD00824,CUST0175,2025-03-20,Cancelled
ORD00825,CUST0898,2024-08-07,Completed
ORD00826,CUST0301,2024-07-24,Completed
ORD00827,CUST0132,2025-04-04,Cancelled
ORD00828,CUST0743,2025-01-18,Cancelled
ORD00829,CUST0782,2024-11-16,Returned
ORD00830,CUST0970,2025-01-26,Completed
ORD00831,CUST0344,2025-05-21,Completed
ORD00832,CUST0228,2024-07-15,Completed
ORD00833,CUST0763,2025-06-07,Cancelled
ORD00834,CUST0431,2024-06-16,Cancelled
ORD00835,CUST0340,2024-12-01,Completed
ORD00836,CUST0600,2025-03-24,Completed
ORD00837,CUST0872,2024-11-20,Completed
ORD00838,CUST0055,2025-01-14,Cancelled
ORD00839,CUST0598,2024-11-06,Completed
ORD00840,CUST0636,2024-07-30,Completed
ORD00841,CUST0911,2024-06-15,Completed
ORD00842,CUST0123,2024-10-12,Cancelled
ORD00843,CUST0391,2024-08-19,Completed
ORD00844,CUST0424,2024-08-16,Completed
ORD00845,CUST0875,2024-11-23,Completed
ORD00846,CUST0206,2024-08-18,Completed
ORD00847,CUST0584,2024-09-09,Cancelled
ORD00848,CUST0469,2025-03-04,Completed
ORD00849,CUST0884,2024-08-18,Cancelled
ORD00850,CUST0798,2024-11-01,Completed
ORD00851,CUST0341,2024-09-05,Completed
ORD00852,CUST0182,2024-08-06,Completed
ORD00853,CUST0060,2025-05-06,Completed
ORD00854,CUST0281,2024-12-01,Completed
ORD00855,CUST0793,2024-11-23,Completed
ORD00856,CUST0783,2024-12-31,Completed
ORD00857,CUST0805,2025-02-05,Cancelled
ORD00858,CUST0091,2025-01-04,Completed
ORD00859,CUST0445,2024-09-18,Completed
ORD00860,CUST0414,2024-08-08,Completed
ORD00861,CUST0489,2024-06-30,Completed
ORD00862,CUST0039,2024-10-30,Completed
ORD00863,CUST0749,2025-01-16,Completed
ORD00864,CUST0015,2024-10-30,Cancelled
ORD00865,CUST0776,2024-12-07,Cancelled
ORD00866,CUST0196,2025-02-27,Completed
ORD00867,CUST0005,2024-11-09,Completed
ORD00868,CUST0255,2024-12-17,Completed
ORD00869,CUST0899,2024-06-17,Completed
ORD00870,CUST0133,2024-12-11,Completed
ORD00871,CUST0516,2024-08-08,Completed
ORD00872,CUST0172,2025-03-09,Completed
ORD00873,CUST0047,2025-05-29,Completed
ORD00874,CUST0298,2024-11-04,Completed
ORD00875,CUST0533,2025-04-27,Completed
ORD00876,CUST0346,2024-06-24,Completed
ORD00877,CUST0704,2024-07-29,Returned
ORD00878,CUST0351,2024-11-03,Returned
ORD00879,CUST0502,2025-05-04,Completed
ORD00880,CUST0193,2024-06-17,Completed
ORD00881,CUST0929,2025-05-16,Returned
ORD00882,CUST0414,2025-02-01,Completed
ORD00883,CUST0230,2025-01-01,Cancelled
ORD00884,CUST0135,2025-04-26,Completed
ORD00885,CUST0023,2025-01-17,Completed
ORD00886,CUST0174,2024-09-11,Completed
ORD00887,CUST0729,2024-06-23,Completed
ORD00888,CUST0039,2025-02-15,Completed
ORD00889,CUST0656,2025-04-18,Completed
ORD00890,CUST0548,2025-03-13,Completed
ORD00891,CUST0609,2024-11-14,Returned
ORD00892,CUST0678,2025-03-27,Completed
ORD00893,CUST0857,2024-09-04,Completed
ORD00894,CUST0707,2024-12-24,Completed
ORD00895,CUST0455,2024-10-18,Completed
ORD00896,CUST0561,2025-04-17,Completed
ORD00897,CUST0719,2024-10-29,Completed
ORD00898,CUST0712,2025-02-27,Completed
ORD00899,CUST0010,2025-04-09,Completed
ORD00900,CUST0678,2025-05-19,Completed
ORD00901,CUST0533,2025-03-09,Completed
ORD00902,CUST0621,2025-02-28,Cancelled
ORD00903,CUST0429,2025-03-09,Cancelled
ORD00904,CUST0108,2024-08-04,Completed
ORD00905,CUST0633,2024-10-27,Completed
ORD00906,CUST0117,2025-05-24,Cancelled
ORD00907,CUST0510,2024-08-05,Completed
ORD00908,CUST0205,2024-12-17,Cancelled
ORD00909,CUST0852,2024-12-13,Completed
ORD00910,CUST0207,2024-09-17,Completed
ORD00911,CUST0420,2024-07-28,Completed
ORD00912,CUST0041,2025-04-17,Completed
ORD00913,CUST0933,2024-09-15,Completed
ORD00914,CUST0956,2024-06-22,Completed
ORD00915,CUST0241,2025-01-11,Completed
ORD00916,CUST0688,2024-07-21,Completed
ORD00917,CUST0114,2024-12-19,Cancelled
ORD00918,CUST0686,2025-02-16,Completed
ORD00919,CUST0973,2024-07-27,Completed
ORD00920,CUST0524,2025-01-06,Completed
ORD00921,CUST0741,2024-11-10,Completed
ORD00922,CUST0263,2025-02-20,Completed
ORD00923,CUST0468,2025-05-25,Returned
ORD00924,CUST0304,2025-03-13,Completed
ORD00925,CUST0052,2025-03-21,Completed
ORD00926,CUST0179,2025-05-28,Cancelled
ORD00927,CUST0873,2024-11-29,Completed
ORD00928,CUST0821,2024-12-19,Completed
ORD00929,CUST0437,2024-07-01,Cancelled
ORD00930,CUST0098,2024-07-19,Cancelled
ORD00931,CUST0912,2024-06-21,Completed
ORD00932,CUST0873,2025-05-26,Completed
ORD00933,CUST0663,2024-06-22,Completed
ORD00934,CUST0367,2024-09-28,Cancelled
ORD00935,CUST0979,2025-04-23,Completed
ORD00936,CUST0900,2025-04-27,Cancelled
ORD00937,CUST0382,2025-01-04,Cancelled
ORD00938,CUST0188,2024-10-07,Completed
ORD00939,CUST0410,2024-08-12,Returned
ORD00940,CUST0279,2024-10-04,Cancelled
ORD00941,CUST0707,2024-09-12,Cancelled
ORD00942,CUST0820,2024-08-14,Completed
ORD00943,CUST0908,2025-01-03,Cancelled
ORD00944,CUST0116,2025-04-08,Completed
ORD00945,CUST0744,2025-02-26,Completed
ORD00946,CUST0966,2024-12-02,Cancelled
ORD00947,CUST0107,2024-10-17,Completed
ORD00948,CUST0605,2024-10-12,Completed
ORD00949,CUST0583,2025-05-30,Completed
ORD00950,CUST0186,2024-06-22,Completed
ORD00951,CUST0798,2025-02-22,Completed
ORD00952,CUST0030,2024-06-30,Cancelled
ORD00953,CUST0902,2024-10-24,Cancelled
ORD00954,CUST0997,2025-04-22,Cancelled
ORD00955,CUST0495,2024-10-08,Returned
ORD00956,CUST0116,2024-09-16,Cancelled
ORD00957,CUST0452,2024-07-03,Completed
ORD00958,CUST0268,2024-06-20,Completed
ORD00959,CUST0013,2024-11-08,Cancelled
ORD00960,CUST0695,2024-11-07,Completed
ORD00961,CUST0762,2025-05-27,Completed
ORD00962,CUST0579,2025-01-15,Completed
ORD00963,CUST0979,2025-01-07,Completed
ORD00964,CUST0347,2025-02-18,Completed
ORD00965,CUST0705,2025-03-19,Cancelled
ORD00966,CUST0098,2024-08-16,Completed
ORD00967,CUST0745,2024-06-10,Completed
ORD00968,CUST0355,2024-10-14,Completed
ORD00969,CUST0657,2024-11-28,Completed
ORD00970,CUST0860,2025-05-10,Cancelled
ORD00971,CUST0914,2025-01-20,Returned
ORD00972,CUST0056,2025-06-04,Completed
ORD00973,CUST0957,2024-11-03,Completed
ORD00974,CUST0870,2025-04-25,Completed
ORD00975,CUST0508,2025-04-17,Cancelled
ORD00976,CUST0077,2024-09-20,Cancelled
ORD00977,CUST0329,2024-08-27,Completed
ORD00978,CUST0994,2024-08-12,Completed
ORD00979,CUST0520,2024-06-17,Completed
ORD00980,CUST0659,2024-08-06,Completed
ORD00981,CUST0837,2025-04-30,Completed
ORD00982,CUST0471,2025-03-24,Completed
ORD00983,CUST0587,2025-01-08,Completed
ORD00984,CUST0878,2024-09-30,Completed
ORD00985,CUST0324,2024-09-16,Completed
ORD00986,CUST0510,2024-06-20,Cancelled
ORD00987,CUST0019,2025-02-23,Completed
ORD00988,CUST0423,2024-07-30,Completed
ORD00989,CUST0563,2025-04-26,Completed
ORD00990,CUST0094,2025-01-16,Cancelled
ORD00991,CUST0987,2024-07-29,Completed
ORD00992,CUST0312,2024-09-09,Cancelled
ORD00993,CUST0576,2024-08-07,Completed
ORD00994,CUST0688,2024-08-05,Completed
ORD00995,CUST0350,2024-06-28,Completed
ORD00996,CUST0056,2024-08-17,Cancelled
ORD00997,CUST0865,2024-09-01,Completed
ORD00998,CUST0574,2024-08-31,Cancelled
ORD00999,CUST0615,2024-09-06,Completed
ORD01000,CUST0673,2025-02-20,Completed
ORD01001,CUST0464,2025-04-12,Completed
ORD01002,CUST0778,2024-10-20,Completed
ORD01003,CUST0003,2024-11-26,Completed
ORD01004,CUST0850,2025-02-27,Completed
ORD01005,CUST0820,2024-09-26,Completed
ORD01006,CUST0535,2024-07-06,Completed
ORD01007,CUST0109,2024-09-02,Completed
ORD01008,CUST0169,2024-10-21,Completed
ORD01009,CUST0842,2025-04-25,Cancelled
ORD01010,CUST0739,2024-11-02,Completed
ORD01011,CUST0261,2025-05-30,Completed
ORD01012,CUST0193,2025-02-18,Completed
ORD01013,CUST0873,2024-08-31,Completed
ORD01014,CUST0469,2024-10-22,Cancelled
ORD01015,CUST0196,2025-01-23,Cancelled
ORD01016,CUST0111,2024-11-16,Cancelled
ORD01017,CUST0048,2024-07-04,Returned
ORD01018,CUST0858,2024-08-22,Completed
ORD01019,CUST0127,2024-09-30,Cancelled
ORD01020,CUST0462,2025-02-03,Completed
ORD01021,CUST0604,2025-04-19,Returned
ORD01022,CUST0138,2024-09-22,Returned
ORD01023,CUST0005,2024-09-14,Completed
ORD01024,CUST0050,2024-10-19,Completed
ORD01025,CUST0444,2025-02-27,Cancelled
ORD01026,CUST0495,2025-02-16,Returned
ORD01027,CUST0800,2024-08-08,Returned
ORD01028,CUST0182,2024-08-10,Completed
ORD01029,CUST0178,2024-07-10,Cancelled
ORD01030,CUST0132,2025-02-05,Completed
ORD01031,CUST0674,2025-03-01,Completed
ORD01032,CUST0904,2025-05-11,Completed
ORD01033,CUST0903,2025-03-06,Completed
ORD01034,CUST0624,2025-03-17,Returned
ORD01035,CUST0781,2025-05-16,Completed
ORD01036,CUST0408,2025-05-19,Returned
ORD01037,CUST0994,2024-08-20,Completed
ORD01038,CUST0825,2024-12-22,Completed
ORD01039,CUST0423,2024-06-22,Completed
ORD01040,CUST0908,2024-07-05,Cancelled
ORD01041,CUST0307,2025-03-03,Cancelled
ORD01042,CUST0561,2024-08-18,Cancelled
ORD01043,CUST0729,2025-03-14,Cancelled
ORD01044,CUST0567,2025-03-30,Completed
ORD01045,CUST0206,2024-11-15,Completed
ORD01046,CUST0732,2025-04-20,Completed
ORD01047,CUST0354,2024-09-21,Returned
ORD01048,CUST0136,2024-07-06,Returned
ORD01049,CUST0666,2024-08-24,Returned
ORD01050,CUST0183,2024-11-05,Completed
ORD01051,CUST0711,2024-11-20,Completed
ORD01052,CUST0728,2025-03-08,Completed
ORD01053,CUST0361,2024-09-14,Completed
ORD01054,CUST0597,2025-04-17,Completed
ORD01055,CUST0684,2024-07-15,Cancelled
ORD01056,CUST0691,2025-01-20,Cancelled
ORD01057,CUST0862,2024-09-17,Completed
ORD01058,CUST0899,2025-04-06,Cancelled
ORD01059,CUST0828,2024-07-07,Completed
ORD01060,CUST0110,2024-10-03,Completed
ORD01061,CUST0149,2024-12-21,Completed
ORD01062,CUST0058,2025-05-28,Completed
ORD01063,CUST0769,2024-09-12,Cancelled
ORD01064,CUST0294,2024-10-03,Completed
ORD01065,CUST0150,2025-05-20,Cancelled
ORD01066,CUST0708,2024-10-05,Cancelled
ORD01067,CUST0209,2024-10-10,Cancelled
ORD01068,CUST0034,2025-06-06,Completed
ORD01069,CUST0464,2024-12-15,Completed
ORD01070,CUST0889,2024-12-30,Completed
ORD01071,CUST0576,2024-06-17,Cancelled
ORD01072,CUST0761,2024-06-18,Completed
ORD01073,CUST0399,2025-05-01,Completed
ORD01074,CUST0804,2025-02-01,Cancelled
ORD01075,CUST0713,2024-06-17,Completed
ORD01076,CUST0681,2024-09-06,Completed
ORD01077,CUST0391,2025-04-11,Completed
ORD01078,CUST0980,2024-11-04,Cancelled
ORD01079,CUST0702,2025-06-05,Completed
ORD01080,CUST0566,2024-11-25,Completed
ORD01081,CUST0762,2025-04-12,Completed
ORD01082,CUST0636,2024-06-17,Cancelled
ORD01083,CUST0882,2025-02-04,Cancelled
ORD01084,CUST0850,2024-08-18,Completed
ORD01085,CUST0649,2025-01-25,Cancelled
ORD01086,CUST0664,2025-01-13,Completed
ORD01087,CUST0603,2025-02-11,Completed
ORD01088,CUST0618,2024-10-10,Completed
ORD01089,CUST0743,2025-01-18,Returned
ORD01090,CUST0302,2025-03-13,Completed
ORD01091,CUST0700,2024-10-01,Completed
ORD01092,CUST0986,2024-12-08,Completed
ORD01093,CUST0527,2024-06-29,Completed
ORD01094,CUST0042,2024-09-19,Completed
ORD01095,CUST0570,2024-11-02,Completed
ORD01096,CUST0165,2024-06-26,Completed
ORD01097,CUST0262,2024-10-30,Completed
ORD01098,CUST0478,2024-12-14,Cancelled
ORD01099,CUST0159,2024-10-25,Completed
ORD01100,CUST0951,2024-12-06,Completed
ORD01101,CUST0053,2025-01-05,Cancelled
ORD01102,CUST0641,2024-08-17,Completed
ORD01103,CUST0678,2025-04-06,Completed
ORD01104,CUST0809,2025-04-02,Completed
ORD01105,CUST0367,2024-11-02,Completed
ORD01106,CUST0725,2025-02-12,Completed
ORD01107,CUST0226,2025-04-17,Returned
ORD01108,CUST0534,2024-10-26,Completed
ORD01109,CUST0518,2024-10-02,Completed
ORD01110,CUST0557,2025-02-10,Completed
ORD01111,CUST0095,2025-04-14,Completed
ORD01112,CUST0905,2025-03-31,Completed
ORD01113,CUST0340,2025-03-19,Completed
ORD01114,CUST0301,2025-01-28,Completed
ORD01115,CUST0771,2025-05-27,Completed
ORD01116,CUST0487,2025-05-12,Returned
ORD01117,CUST0844,2025-04-15,Cancelled
ORD01118,CUST0665,2025-02-06,Completed
ORD01119,CUST0685,2025-01-07,Completed
ORD01120,CUST0247,2024-12-02,Returned
ORD01121,CUST0629,2024-12-24,Returned
ORD01122,CUST0250,2025-05-03,Returned
ORD01123,CUST0699,2024-06-29,Cancelled
ORD01124,CUST0391,2024-11-29,Returned
ORD01125,CUST0968,2025-04-13,Completed
ORD01126,CUST0263,2024-09-01,Completed
ORD01127,CUST0290,2024-09-03,Completed
ORD01128,CUST0530,2025-03-28,Cancelled
ORD01129,CUST0384,2024-12-27,Completed
ORD01130,CUST0521,2024-09-28,Completed
ORD01131,CUST0045,2025-03-06,Completed
ORD01132,CUST0668,2024-12-26,Completed
ORD01133,CUST0527,2024-07-03,Completed
ORD01134,CUST0099,2024-08-19,Completed
ORD01135,CUST0980,2025-02-27,Cancelled
ORD01136,CUST0547,2025-02-06,Completed
ORD01137,CUST0068,2025-02-19,Completed
ORD01138,CUST0645,2024-09-18,Cancelled
ORD01139,CUST0886,2025-03-10,Completed
ORD01140,CUST0856,2025-01-10,Completed
ORD01141,CUST0551,2025-01-07,Cancelled
ORD01142,CUST0900,2025-02-28,Returned
ORD01143,CUST0794,2025-05-25,Completed
ORD01144,CUST0837,2024-08-04,Returned
ORD01145,CUST0765,2024-10-16,Completed
ORD01146,CUST0025,2024-11-08,Completed
ORD01147,CUST0340,2024-10-30,Completed
ORD01148,CUST0076,2024-10-15,Completed
ORD01149,CUST0814,2025-04-18,Completed
ORD01150,CUST0073,2024-09-26,Completed
ORD01151,CUST0234,2024-10-27,Returned
ORD01152,CUST0418,2025-06-02,Completed
ORD01153,CUST0646,2025-04-22,Completed
ORD01154,CUST0324,2024-06-11,Completed
ORD01155,CUST0690,2025-03-13,Completed
ORD01156,CUST0007,2025-04-28,Completed
