Order_ID,Delivery_Date,Delivery_Status,Shipping_Cost
ORD02792,2024-11-18,Delivered,183.33
ORD02793,2025-02-05,Delivered,186.75
ORD02794,2024-08-08,Delivered,61.86
ORD02795,2024-07-02,Delivered,39.26
ORD02796,2025-02-13,Delivered,21.03
ORD02797,2025-05-08,Delivered,193.41
ORD02798,2025-05-07,Delivered,141.44
ORD02799,2025-01-17,Delivered,87.16
ORD02800,2025-03-06,Delivered,172.3
ORD02801,2025-02-28,Delivered,142.28
ORD02802,2024-11-16,Delivered,164.62
ORD02803,2025-01-22,Delivered,106.82
ORD02804,2025-05-05,Delivered,103.55
ORD02805,,N/A,50.79
ORD02806,2025-04-24,Delivered,181.95
ORD02807,2024-11-14,Delivered,177.86
ORD02808,,N/A,150.29
ORD02809,2025-05-21,Delivered,176.32
ORD02810,2024-08-25,Delivered,54.3
ORD02811,2024-08-27,Delivered,164.29
ORD02812,2024-10-09,Delivered,172.51
ORD02813,,N/A,83.16
ORD02814,,N/A,30.01
ORD02815,2024-10-12,Delivered,166.64
ORD02816,2025-01-23,Delivered,121.29
ORD02817,2025-02-20,Delivered,87.73
ORD02818,2025-05-14,Delivered,143.12
ORD02819,2024-09-18,Delivered,31.72
ORD02820,2024-10-18,Delivered,165.26
ORD02821,2024-10-25,Delivered,162.27
ORD02822,2024-10-17,Delivered,131.92
ORD02823,2025-03-09,Delivered,48.39
ORD02824,2024-07-10,Delivered,32.78
ORD02825,2025-03-20,Delivered,58.04
ORD02826,2024-09-12,Delivered,79.06
ORD02827,2024-08-29,Delivered,89.77
ORD02828,2024-11-01,Delivered,47.66
ORD02829,2025-03-30,Delivered,180.64
ORD02830,2025-03-03,Delivered,27.16
ORD02831,,N/A,192.85
ORD02832,,N/A,102.09
ORD02833,,N/A,169.85
ORD02834,2025-02-01,Delivered,155.08
ORD02835,2024-10-18,Delivered,25.03
ORD02836,,N/A,102.78
ORD02837,2024-06-29,Delivered,67.61
ORD02838,2024-10-10,Delivered,126.39
ORD02839,2025-04-24,Delivered,103.75
ORD02840,,N/A,163.94
ORD02841,2024-06-25,Delivered,105.64
ORD02842,2025-04-25,Delivered,195.45
ORD02843,2024-12-16,Delivered,100.54
ORD02844,2024-10-30,Delivered,108.26
ORD02845,2024-11-20,Delivered,186.77
ORD02846,,N/A,35.18
ORD02847,2025-05-29,Delivered,194.51
ORD02848,,N/A,134.71
ORD02849,2025-06-13,Delivered,104.72
ORD02850,2025-03-03,Delivered,20.29
ORD02851,2025-05-01,Delivered,29.91
ORD02852,2024-07-24,Delivered,58.77
ORD02853,2025-02-11,Delivered,133.35
ORD02854,2025-05-01,Delivered,88.63
ORD02855,2024-06-15,Delivered,117.95
ORD02856,2024-06-21,Delivered,36.88
ORD02857,2024-09-11,Delivered,183.87
ORD02858,2025-02-19,Delivered,165.94
ORD02859,2024-06-11,Delivered,21.17
ORD02860,2025-02-10,Delivered,169.28
ORD02861,2025-01-19,Delivered,21.11
ORD02862,2024-12-26,Delivered,155.05
ORD02863,2025-06-07,Delivered,150.48
ORD02864,2024-11-14,Delivered,146.4
ORD02865,2025-01-17,Delivered,169.18
ORD02866,2024-06-17,Delivered,77.35
ORD02867,2024-06-25,Delivered,41.94
ORD02868,2025-04-16,Delivered,157.05
ORD02869,,N/A,180.77
ORD02870,,N/A,183.56
ORD02871,2024-12-31,Delivered,121.93
ORD02872,2025-05-23,Delivered,150.73
ORD02873,,N/A,40.14
ORD02874,2025-02-22,Delivered,184.86
ORD02875,,N/A,98.55
ORD02876,2025-03-20,Delivered,182.18
ORD02877,,N/A,171.76
ORD02878,,N/A,27.14
ORD02879,2024-09-27,Delivered,70.69
ORD02880,2024-12-02,Delivered,34.28
ORD02881,2024-12-08,Delivered,61.29
ORD02882,2025-02-12,Delivered,120.56
ORD02883,2024-08-27,Delivered,85.3
ORD02884,,N/A,122.14
ORD02885,2025-03-13,Delivered,159.14
ORD02886,2024-07-29,Delivered,111.24
ORD02887,2025-03-22,Delivered,41.88
ORD02888,2025-06-10,Delivered,46.25
ORD02889,2025-05-09,Delivered,181.68
ORD02890,2024-11-06,Delivered,23.56
ORD02891,2024-10-27,Delivered,166.29
ORD02892,2024-12-26,Delivered,173.68
ORD02893,2024-09-02,Delivered,76.91
ORD02894,2024-08-19,Delivered,194.97
ORD02895,,N/A,147.1
ORD02896,2024-11-25,Delivered,182.19
ORD02897,,N/A,35.05
ORD02898,2025-04-14,Delivered,139.41
ORD02899,,N/A,162.7
ORD02900,2024-08-16,Delivered,170.09
ORD02901,2024-11-15,Delivered,134.57
ORD02902,2024-10-30,Delivered,79.64
ORD02903,,N/A,103.99
ORD02904,2024-07-30,Delivered,131.18
ORD02905,2025-03-05,Delivered,20.36
ORD02906,,N/A,178.42
ORD02907,,N/A,72.99
ORD02908,2025-02-01,Delivered,137.15
ORD02909,,N/A,44.9
ORD02910,2024-11-26,Delivered,64.12
ORD02911,2025-02-10,Delivered,52.3
ORD02912,2024-11-21,Delivered,138.7
ORD02913,,N/A,133.28
ORD02914,2025-05-14,Delivered,110.57
ORD02915,,N/A,109.59
ORD02916,,N/A,42.49
ORD02917,2024-10-10,Delivered,47.65
ORD02918,,N/A,47.82
ORD02919,,N/A,92.11
ORD02920,,N/A,144.24
ORD02921,,N/A,130.81
ORD02922,2025-06-10,Delivered,22.58
ORD02923,,N/A,39.06
ORD02924,,N/A,114.32
ORD02925,,N/A,100.93
ORD02926,,N/A,169.71
ORD02927,2024-10-16,Delivered,70.41
ORD02928,2024-10-09,Delivered,179.19
ORD02929,,N/A,52.02
ORD02930,,N/A,154.2
ORD02931,2025-05-04,Delivered,21.96
ORD02932,2025-05-16,Delivered,130.69
ORD02933,2024-09-11,Delivered,185.81
ORD02934,,N/A,181.73
ORD02935,2024-07-18,Delivered,61.47
ORD02936,2024-06-22,Delivered,95.14
ORD02937,2025-05-14,Delivered,156.38
ORD02938,2025-03-16,Delivered,51.43
ORD02939,,N/A,88.1
ORD02940,,N/A,133.9
ORD02941,2024-08-14,Delivered,190.19
ORD02942,2024-06-20,Delivered,171.98
ORD02943,,N/A,127.68
ORD02944,2024-07-31,Delivered,66.26
ORD02945,2025-04-01,Delivered,42.14
ORD02946,2024-10-13,Delivered,73.6
ORD02947,2024-06-16,Delivered,175.68
ORD02948,2024-11-05,Delivered,134.83
ORD02949,2025-03-20,Delivered,151.92
ORD02950,,N/A,183.67
ORD02951,,N/A,81.95
ORD02952,2024-10-11,Delivered,149.05
ORD02953,2025-06-08,Delivered,64.12
ORD02954,2024-12-11,Delivered,40.03
ORD02955,2024-12-03,Delivered,65.84
ORD02956,,N/A,103.81
ORD02957,2024-10-14,Delivered,134.41
ORD02958,2024-07-17,Delivered,113.8
ORD02959,2025-03-28,Delivered,158.56
ORD02960,2024-06-27,Delivered,188.71
ORD02961,,N/A,159.83
ORD02962,,N/A,165.05
ORD02963,2024-09-14,Delivered,96.72
ORD02964,2024-09-25,Delivered,66.27
ORD02965,,N/A,152.05
ORD02966,2024-11-26,Delivered,43.06
ORD02967,2024-11-15,Delivered,158.33
ORD02968,2025-01-05,Delivered,196.54
ORD02969,,N/A,143.95
ORD02970,2025-02-18,Delivered,133.04
ORD02971,2025-06-09,Delivered,54.04
ORD02972,,N/A,151.32
ORD02973,2024-11-27,Delivered,47.96
ORD02974,2025-06-05,Delivered,172.96
ORD02975,2024-10-11,Delivered,89.25
ORD02976,2024-06-28,Delivered,156.23
ORD02977,2024-10-26,Delivered,84.64
ORD02978,2024-07-04,Delivered,119.74
ORD02979,2025-05-28,Delivered,51.0
ORD02980,2025-03-31,Delivered,44.56
ORD02981,2024-10-26,Delivered,75.02
ORD02982,2025-01-07,Delivered,150.18
ORD02983,,N/A,59.31
ORD02984,2024-07-03,Delivered,95.1
ORD02985,2024-08-19,Delivered,197.45
ORD02986,,N/A,159.35
ORD02987,2024-09-19,Delivered,127.76
ORD02988,2025-05-10,Delivered,166.87
ORD02989,2024-10-03,Delivered,140.75
ORD02990,2024-07-29,Delivered,128.86
ORD02991,2024-11-24,Delivered,139.62
ORD02992,,N/A,195.17
ORD02993,,N/A,196.0
ORD02994,,N/A,171.43
ORD02995,2024-07-27,Delivered,20.13
ORD02996,2024-11-11,Delivered,61.9
ORD02997,,N/A,134.4
ORD02998,2024-12-30,Delivered,33.18
ORD02999,,N/A,130.07
ORD03000,2024-08-10,Delivered,140.96
ORD03001,2025-05-20,Delivered,194.75
ORD03002,,N/A,37.87
ORD03003,2024-08-19,Delivered,177.8
ORD03004,2024-11-05,Delivered,186.56
ORD03005,2024-07-12,Delivered,154.77
ORD03006,2025-01-10,Delivered,39.43
ORD03007,,N/A,88.48
ORD03008,,N/A,47.68
ORD03009,2025-02-07,Delivered,83.66
ORD03010,,N/A,129.72
ORD03011,,N/A,48.88
ORD03012,2025-03-01,Delivered,40.37
ORD03013,,N/A,118.16
ORD03014,2025-04-16,Delivered,80.82
ORD03015,2024-10-30,Delivered,87.75
ORD03016,,N/A,181.7
ORD03017,,N/A,100.73
ORD03018,,N/A,134.77
ORD03019,2025-04-20,Delivered,86.44
ORD03020,2024-09-12,Delivered,167.65
ORD03021,2024-08-02,Delivered,41.74
ORD03022,2024-07-17,Delivered,31.58
ORD03023,2025-03-15,Delivered,169.3
ORD03024,2024-06-26,Delivered,25.48
ORD03025,,N/A,124.08
ORD03026,2025-06-11,Delivered,73.08
ORD03027,2024-12-14,Delivered,26.39
ORD03028,2024-08-10,Delivered,107.86
ORD03029,,N/A,44.9
ORD03030,2024-06-30,Delivered,141.92
ORD03031,2024-09-22,Delivered,91.46
ORD03032,2024-07-16,Delivered,46.29
ORD03033,,N/A,135.78
ORD03034,2024-06-20,Delivered,119.65
ORD03035,2025-05-25,Delivered,51.16
ORD03036,2025-01-23,Delivered,188.16
ORD03037,2024-09-19,Delivered,165.77
ORD03038,2025-04-11,Delivered,152.59
ORD03039,,N/A,145.1
ORD03040,,N/A,38.08
ORD03041,2024-11-23,Delivered,64.37
ORD03042,2024-12-22,Delivered,102.58
ORD03043,,N/A,61.16
ORD03044,2024-08-14,Delivered,175.63
ORD03045,,N/A,178.38
ORD03046,,N/A,105.63
ORD03047,2024-07-11,Delivered,69.74
ORD03048,,N/A,67.9
ORD03049,2024-07-28,Delivered,97.74
ORD03050,,N/A,181.13
ORD03051,2024-07-20,Delivered,126.55
ORD03052,,N/A,25.53
ORD03053,2024-12-06,Delivered,140.65
ORD03054,2025-01-02,Delivered,151.5
ORD03055,,N/A,179.95
ORD03056,,N/A,70.63
ORD03057,2024-12-11,Delivered,111.12
ORD03058,2024-12-08,Delivered,170.07
ORD03059,2025-05-26,Delivered,176.97
ORD03060,2025-01-15,Delivered,94.35
ORD03061,2025-05-15,Delivered,147.56
ORD03062,2025-01-08,Delivered,144.29
ORD03063,2025-01-23,Delivered,183.49
ORD03064,,N/A,176.97
ORD03065,2024-12-06,Delivered,115.81
ORD03066,,N/A,138.2
ORD03067,2025-02-18,Delivered,64.3
ORD03068,2024-10-26,Delivered,107.94
ORD03069,,N/A,80.49
ORD03070,2024-09-24,Delivered,190.76
ORD03071,,N/A,107.18
ORD03072,,N/A,168.25
ORD03073,,N/A,137.3
ORD03074,2025-01-04,Delivered,167.03
ORD03075,2024-12-21,Delivered,184.25
ORD03076,2025-06-12,Delivered,189.67
ORD03077,2024-10-26,Delivered,52.13
ORD03078,2024-10-31,Delivered,81.18
ORD03079,2025-06-12,Delivered,24.75
ORD03080,,N/A,137.22
ORD03081,2025-03-20,Delivered,47.25
ORD03082,2024-08-30,Delivered,21.7
ORD03083,2025-01-09,Delivered,134.51
ORD03084,2024-08-26,Delivered,41.32
ORD03085,2025-03-07,Delivered,100.19
ORD03086,2025-05-01,Delivered,164.04
ORD03087,,N/A,86.92
ORD03088,2024-10-08,Delivered,149.83
ORD03089,2024-10-10,Delivered,146.62
ORD03090,2025-02-11,Delivered,88.45
ORD03091,,N/A,188.03
ORD03092,2025-05-17,Delivered,127.02
ORD03093,2025-01-11,Delivered,62.64
ORD03094,,N/A,80.91
ORD03095,2025-02-05,Delivered,186.75
ORD03096,2025-05-06,Delivered,25.86
ORD03097,,N/A,140.9
ORD03098,2024-12-19,Delivered,137.78
ORD03099,2025-06-15,Delivered,189.62
ORD03100,2025-03-28,Delivered,174.92
ORD03101,,N/A,52.99
ORD03102,2025-03-11,Delivered,92.06
ORD03103,,N/A,57.11
ORD03104,2024-07-01,Delivered,140.27
ORD03105,2024-12-12,Delivered,38.99
ORD03106,2025-03-29,Delivered,48.46
ORD03107,2025-05-14,Delivered,115.55
ORD03108,,N/A,171.25
ORD03109,2025-02-12,Delivered,42.14
ORD03110,2025-06-12,Delivered,152.86
ORD03111,2025-05-18,Delivered,31.25
ORD03112,2024-10-10,Delivered,41.95
ORD03113,,N/A,62.77
ORD03114,2024-12-21,Delivered,85.67
ORD03115,2025-05-27,Delivered,94.03
ORD03116,2025-05-07,Delivered,169.82
ORD03117,2024-07-24,Delivered,42.38
ORD03118,2024-09-04,Delivered,81.16
ORD03119,2025-06-12,Delivered,76.06
ORD03120,2024-12-13,Delivered,109.18
ORD03121,2024-12-04,Delivered,105.61
ORD03122,2025-02-19,Delivered,187.73
ORD03123,2024-08-27,Delivered,78.26
ORD03124,2025-03-03,Delivered,82.74
ORD03125,,N/A,145.34
ORD03126,2025-06-12,Delivered,142.55
ORD03127,2024-06-29,Delivered,184.34
ORD03128,,N/A,184.52
ORD03129,2025-01-15,Delivered,116.93
ORD03130,2025-04-04,Delivered,79.54
ORD03131,2024-10-06,Delivered,149.89
ORD03132,2024-06-23,Delivered,58.33
ORD03133,2024-10-28,Delivered,161.49
ORD03134,2024-10-14,Delivered,141.2
ORD03135,2024-07-27,Delivered,174.01
ORD03136,,N/A,97.48
ORD03137,2025-05-28,Delivered,20.04
ORD03138,,N/A,127.9
ORD03139,2024-10-10,Delivered,188.0
ORD03140,2024-10-16,Delivered,138.97
ORD03141,2025-01-04,Delivered,120.5
ORD03142,2024-12-31,Delivered,140.0
ORD03143,2024-12-12,Delivered,106.65
ORD03144,2025-02-13,Delivered,76.61
ORD03145,2024-07-05,Delivered,138.32
ORD03146,,N/A,162.23
ORD03147,2024-12-27,Delivered,144.74
ORD03148,2025-03-21,Delivered,175.04
ORD03149,,N/A,154.75
ORD03150,,N/A,83.67
ORD03151,2024-07-21,Delivered,87.59
ORD03152,2024-12-30,Delivered,143.13
ORD03153,2024-10-19,Delivered,199.43
ORD03154,2024-11-17,Delivered,76.47
ORD03155,,N/A,173.95
ORD03156,2024-07-08,Delivered,113.24
ORD03157,,N/A,121.77
ORD03158,,N/A,69.55
ORD03159,2024-10-26,Delivered,95.67
ORD03160,2024-10-16,Delivered,56.98
ORD03161,2025-04-12,Delivered,35.69
ORD03162,2024-12-02,Delivered,156.22
ORD03163,2024-08-30,Delivered,77.19
ORD03164,,N/A,193.58
ORD03165,2024-07-25,Delivered,89.63
ORD03166,2025-01-10,Delivered,37.89
ORD03167,,N/A,27.43
ORD03168,2024-10-10,Delivered,148.84
ORD03169,2024-08-15,Delivered,64.97
ORD03170,,N/A,61.56
ORD03171,,N/A,86.48
ORD03172,,N/A,42.03
ORD03173,2024-10-21,Delivered,176.05
ORD03174,2024-08-19,Delivered,127.04
ORD03175,2025-01-05,Delivered,96.96
ORD03176,,N/A,83.74
ORD03177,2024-06-15,Delivered,55.87
ORD03178,,N/A,181.1
ORD03179,,N/A,170.57
ORD03180,2024-09-12,Delivered,163.91
ORD03181,2025-04-05,Delivered,191.86
ORD03182,2024-11-07,Delivered,136.64
ORD03183,2024-09-21,Delivered,112.01
ORD03184,2024-07-11,Delivered,191.58
ORD03185,,N/A,75.43
ORD03186,,N/A,176.56
ORD03187,2024-08-30,Delivered,20.72
ORD03188,2024-07-22,Delivered,160.86
ORD03189,2024-10-23,Delivered,152.86
ORD03190,2024-09-26,Delivered,185.65
ORD03191,2025-05-18,Delivered,136.69
ORD03192,,N/A,72.83
ORD03193,,N/A,95.62
ORD03194,2025-02-06,Delivered,176.21
ORD03195,2024-08-26,Delivered,57.79
ORD03196,2025-05-04,Delivered,64.01
ORD03197,,N/A,156.4
ORD03198,2024-08-11,Delivered,59.9
ORD03199,,N/A,161.35
ORD03200,2024-10-13,Delivered,147.04
ORD03201,,N/A,55.43
ORD03202,2025-01-08,Delivered,102.22
ORD03203,2024-12-07,Delivered,103.4
ORD03204,,N/A,111.02
ORD03205,,N/A,88.35
ORD03206,,N/A,177.46
ORD03207,,N/A,101.58
ORD03208,2024-08-14,Delivered,53.63
ORD03209,,N/A,183.14
ORD03210,,N/A,80.58
ORD03211,2024-06-23,Delivered,149.43
ORD03212,2025-05-13,Delivered,96.98
ORD03213,2024-08-16,Delivered,188.54
ORD03214,2024-07-15,Delivered,23.47
ORD03215,,N/A,188.57
ORD03216,2025-05-16,Delivered,96.78
ORD03217,,N/A,190.74
ORD03218,2024-07-10,Delivered,112.32
ORD03219,,N/A,93.76
ORD03220,,N/A,82.31
ORD03221,,N/A,172.53
ORD03222,,N/A,57.65
ORD03223,,N/A,89.39
ORD03224,2024-06-21,Delivered,109.36
ORD03225,2025-06-02,Delivered,136.73
ORD03226,2024-08-03,Delivered,31.54
ORD03227,2024-08-03,Delivered,22.52
ORD03228,2025-02-22,Delivered,55.19
ORD03229,,N/A,98.47
ORD03230,2024-08-24,Delivered,112.66
ORD03231,2025-03-16,Delivered,77.3
ORD03232,2025-02-13,Delivered,29.02
ORD03233,,N/A,20.96
ORD03234,,N/A,32.11
ORD03235,2024-08-28,Delivered,21.39
ORD03236,2025-01-13,Delivered,107.89
ORD03237,,N/A,89.75
ORD03238,,N/A,59.01
ORD03239,2025-01-03,Delivered,41.92
ORD03240,2024-07-31,Delivered,147.97
ORD03241,2024-10-18,Delivered,105.82
ORD03242,2025-05-21,Delivered,111.07
ORD03243,2024-07-14,Delivered,120.63
ORD03244,2024-12-11,Delivered,191.65
ORD03245,2025-05-31,Delivered,106.02
ORD03246,,N/A,128.71
ORD03247,2025-01-08,Delivered,94.4
ORD03248,,N/A,20.49
ORD03249,2025-01-11,Delivered,191.92
ORD03250,,N/A,103.76
ORD03251,2025-03-15,Delivered,102.19
ORD03252,2025-02-04,Delivered,38.46
ORD03253,2024-09-27,Delivered,193.74
ORD03254,,N/A,97.59
ORD03255,,N/A,99.12
ORD03256,2025-01-18,Delivered,154.89
ORD03257,2025-05-14,Delivered,94.07
ORD03258,2024-07-18,Delivered,127.48
ORD03259,2024-11-30,Delivered,80.08
ORD03260,2024-08-19,Delivered,130.64
ORD03261,,N/A,50.25
ORD03262,,N/A,39.32
ORD03263,2024-08-06,Delivered,177.01
ORD03264,2024-08-09,Delivered,162.85
ORD03265,,N/A,34.48
ORD03266,,N/A,190.66
ORD03267,,N/A,56.16
ORD03268,2024-11-24,Delivered,35.02
ORD03269,2025-06-11,Delivered,182.16
ORD03270,2025-05-01,Delivered,40.83
ORD03271,2024-06-18,Delivered,44.77
ORD03272,,N/A,194.85
ORD03273,2024-07-31,Delivered,141.75
ORD03274,,N/A,96.81
ORD03275,,N/A,52.83
ORD03276,2025-02-06,Delivered,81.68
ORD03277,,N/A,64.47
ORD03278,2024-12-03,Delivered,96.15
ORD03279,2025-01-26,Delivered,31.27
ORD03280,2024-11-02,Delivered,178.07
ORD03281,2024-09-25,Delivered,98.71
ORD03282,,N/A,177.94
ORD03283,2024-11-09,Delivered,39.85
ORD03284,,N/A,58.61
ORD03285,2024-08-10,Delivered,102.04
ORD03286,,N/A,104.38
ORD03287,2025-01-05,Delivered,65.33
ORD03288,2025-02-04,Delivered,94.41
ORD03289,2024-08-01,Delivered,36.74
ORD03290,,N/A,152.85
ORD03291,2024-12-29,Delivered,71.72
ORD03292,2024-10-14,Delivered,161.16
ORD03293,2024-09-26,Delivered,53.81
ORD03294,2025-01-13,Delivered,92.41
ORD03295,,N/A,148.45
ORD03296,2024-09-30,Delivered,198.51
ORD03297,,N/A,94.85
ORD03298,2025-03-01,Delivered,99.38
ORD03299,2025-05-02,Delivered,74.27
ORD03300,2025-06-02,Delivered,97.02
ORD03301,2025-01-13,Delivered,74.82
ORD03302,2024-12-06,Delivered,116.99
ORD03303,2024-11-02,Delivered,112.75
ORD03304,,N/A,179.99
ORD03305,2025-02-26,Delivered,59.18
ORD03306,2024-08-18,Delivered,138.71
ORD03307,2025-04-02,Delivered,156.47
ORD03308,2024-07-19,Delivered,182.99
ORD03309,2024-08-15,Delivered,117.79
ORD03310,2024-08-13,Delivered,192.51
ORD03311,2024-09-17,Delivered,167.85
ORD03312,2024-11-23,Delivered,30.46
ORD03313,2025-02-23,Delivered,81.28
ORD03314,2024-11-17,Delivered,75.86
ORD03315,2024-06-21,Delivered,87.21
ORD03316,,N/A,118.18
ORD03317,2024-12-11,Delivered,78.18
ORD03318,,N/A,95.26
ORD03319,,N/A,121.28
ORD03320,2024-09-05,Delivered,144.15
ORD03321,2024-07-06,Delivered,118.19
ORD03322,2024-10-15,Delivered,72.77
ORD03323,2024-07-16,Delivered,34.08
ORD03324,2024-09-04,Delivered,35.62
ORD03325,2025-03-13,Delivered,153.97
ORD03326,2025-04-10,Delivered,170.45
ORD03327,2025-02-12,Delivered,67.45
ORD03328,,N/A,169.62
ORD03329,2025-01-02,Delivered,96.31
ORD03330,,N/A,159.78
ORD03331,2024-10-12,Delivered,129.96
ORD03332,2025-04-13,Delivered,95.88
ORD03333,2025-03-17,Delivered,86.0
ORD03334,2024-10-19,Delivered,190.86
ORD03335,2025-03-08,Delivered,177.81
ORD03336,,N/A,167.24
ORD03337,,N/A,133.72
ORD03338,2024-10-22,Delivered,180.55
ORD03339,2024-08-18,Delivered,58.52
ORD03340,2025-01-27,Delivered,99.31
ORD03341,2024-08-07,Delivered,101.75
ORD03342,,N/A,76.05
ORD03343,2024-06-22,Delivered,26.02
ORD03344,2025-01-11,Delivered,65.35
ORD03345,2025-04-01,Delivered,182.36
ORD03346,2025-05-03,Delivered,113.56
ORD03347,2025-03-24,Delivered,182.38
ORD03348,,N/A,59.21
ORD03349,2025-02-11,Delivered,26.33
ORD03350,,N/A,152.43
ORD03351,2024-11-20,Delivered,152.67
ORD03352,,N/A,112.01
ORD03353,2025-02-20,Delivered,152.48
ORD03354,2025-06-08,Delivered,185.51
ORD03355,2024-09-09,Delivered,55.66
ORD03356,2024-07-27,Delivered,166.8
ORD03357,,N/A,184.74
ORD03358,2024-07-09,Delivered,34.35
ORD03359,,N/A,21.94
ORD03360,,N/A,91.53
ORD03361,2024-12-23,Delivered,182.2
ORD03362,2024-07-17,Delivered,37.36
ORD03363,2025-04-13,Delivered,187.78
ORD03364,2024-12-11,Delivered,111.58
ORD03365,,N/A,111.48
ORD03366,2025-03-08,Delivered,114.67
ORD03367,2025-01-25,Delivered,197.85
ORD03368,2025-04-15,Delivered,173.64
ORD03369,2024-10-02,Delivered,131.46
ORD03370,2025-05-13,Delivered,103.74
ORD03371,2025-05-09,Delivered,35.35
ORD03372,,N/A,72.61
ORD03373,2024-12-10,Delivered,102.46
ORD03374,2025-02-25,Delivered,95.01
ORD03375,2024-12-02,Delivered,187.58
ORD03376,2025-06-06,Delivered,163.99
ORD03377,,N/A,134.95
ORD03378,2024-08-30,Delivered,37.36
ORD03379,2025-04-19,Delivered,174.85
ORD03380,2024-06-22,Delivered,190.69
ORD03381,2024-12-11,Delivered,140.71
ORD03382,2024-12-05,Delivered,90.65
ORD03383,2025-06-10,Delivered,117.56
ORD03384,2025-03-12,Delivered,74.3
ORD03385,2024-09-26,Delivered,23.76
ORD03386,,N/A,53.71
ORD03387,2024-11-01,Delivered,189.08
ORD03388,,N/A,79.57
ORD03389,2025-06-13,Delivered,199.29
ORD03390,,N/A,178.08
ORD03391,,N/A,184.86
ORD03392,2024-07-17,Delivered,36.88
ORD03393,2024-07-06,Delivered,155.88
ORD03394,2024-12-11,Delivered,152.18
ORD03395,2025-04-24,Delivered,87.31
ORD03396,,N/A,37.13
ORD03397,2025-04-24,Delivered,58.88
ORD03398,2025-01-26,Delivered,171.05
ORD03399,,N/A,70.8
ORD03400,,N/A,87.24
ORD03401,2024-12-03,Delivered,29.55
ORD03402,2024-10-12,Delivered,175.32
ORD03403,2025-02-09,Delivered,198.89
ORD03404,,N/A,117.19
ORD03405,2025-01-24,Delivered,155.93
ORD03406,,N/A,126.31
ORD03407,,N/A,29.67
ORD03408,,N/A,159.1
ORD03409,2025-01-06,Delivered,113.87
ORD03410,2024-08-25,Delivered,117.69
ORD03411,2025-03-13,Delivered,32.57
ORD03412,,N/A,145.06
ORD03413,2025-01-09,Delivered,94.01
ORD03414,2024-06-26,Delivered,47.42
ORD03415,2025-05-17,Delivered,80.35
ORD03416,2024-11-04,Delivered,92.72
ORD03417,,N/A,32.28
ORD03418,2025-06-10,Delivered,149.83
ORD03419,2024-08-03,Delivered,82.0
ORD03420,,N/A,55.53
ORD03421,2024-10-01,Delivered,132.85
ORD03422,2024-09-15,Delivered,120.53
ORD03423,,N/A,170.29
ORD03424,2025-06-15,Delivered,64.1
ORD03425,,N/A,187.36
ORD03426,2025-03-10,Delivered,176.63
ORD03427,,N/A,184.21
ORD03428,2025-03-14,Delivered,113.56
ORD03429,2024-07-06,Delivered,123.86
ORD03430,,N/A,27.66
ORD03431,2024-08-01,Delivered,195.03
ORD03432,2025-03-08,Delivered,176.18
ORD03433,,N/A,70.34
ORD03434,2024-06-26,Delivered,25.76
ORD03435,2024-07-05,Delivered,148.95
ORD03436,2024-09-14,Delivered,179.2
ORD03437,2025-05-21,Delivered,150.11
ORD03438,2025-02-17,Delivered,33.97
ORD03439,2024-11-30,Delivered,167.1
ORD03440,,N/A,46.84
ORD03441,2025-03-21,Delivered,72.62
ORD03442,,N/A,132.73
ORD03443,2024-11-14,Delivered,164.34
ORD03444,2025-06-13,Delivered,176.8
ORD03445,,N/A,90.84
ORD03446,2025-04-08,Delivered,156.74
ORD03447,,N/A,161.06
ORD03448,,N/A,104.43
ORD03449,2024-12-11,Delivered,150.96
ORD03450,,N/A,193.13
ORD03451,,N/A,135.52
ORD03452,2025-03-25,Delivered,37.74
ORD03453,2024-08-26,Delivered,109.1
ORD03454,2024-10-24,Delivered,180.62
ORD03455,,N/A,117.56
ORD03456,,N/A,44.01
ORD03457,2024-08-20,Delivered,180.81
ORD03458,2024-09-08,Delivered,157.99
ORD03459,,N/A,197.22
ORD03460,2025-04-06,Delivered,143.09
ORD03461,,N/A,95.93
ORD03462,2025-01-18,Delivered,60.48
ORD03463,,N/A,69.29
ORD03464,2024-11-24,Delivered,139.24
ORD03465,,N/A,150.78
ORD03466,2024-10-03,Delivered,125.62
ORD03467,2024-06-30,Delivered,132.02
ORD03468,2025-01-09,Delivered,145.84
ORD03469,2024-07-09,Delivered,36.57
ORD03470,2025-05-04,Delivered,90.59
ORD03471,2025-02-08,Delivered,36.54
ORD03472,2025-04-04,Delivered,107.16
ORD03473,,N/A,198.03
ORD03474,2025-01-31,Delivered,186.68
ORD03475,,N/A,115.63
ORD03476,2024-09-13,Delivered,160.2
ORD03477,2025-06-16,Delivered,49.32
ORD03478,2024-07-09,Delivered,99.51
ORD03479,2025-01-18,Delivered,145.33
ORD03480,2024-10-22,Delivered,103.25
ORD03481,2024-10-28,Delivered,42.14
ORD03482,2024-06-15,Delivered,123.54
ORD03483,2024-12-26,Delivered,173.77
ORD03484,2024-06-29,Delivered,108.68
ORD03485,,N/A,149.84
ORD03486,,N/A,106.09
ORD03487,2025-06-05,Delivered,134.65
ORD03488,2025-05-11,Delivered,42.85
ORD03489,2024-08-07,Delivered,123.94
ORD03490,2024-11-17,Delivered,159.48
ORD03491,2024-06-28,Delivered,75.1
ORD03492,,N/A,52.95
ORD03493,2024-06-21,Delivered,198.28
